year,source_period,geography,state,geoid,state_fips,county_fips,dataset,source_family,measurement_type,table_id,table_title,variable_id,source_label,estimate,margin_of_error,unit,universe,concept,source_url,notes
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_049E,Estimate!!Total!!Asia!!Eastern Asia!!China,10378,959,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_050E,"Estimate!!Total!!Asia!!Eastern Asia!!China!!China, excluding Hong Kong and Taiwan",6896,733,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_051E,Estimate!!Total!!Asia!!Eastern Asia!!China!!Hong Kong,958,204,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_052E,Estimate!!Total!!Asia!!Eastern Asia!!China!!Taiwan,2524,484,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_053E,Estimate!!Total!!Asia!!Eastern Asia!!Japan,5632,790,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_054E,Estimate!!Total!!Asia!!Eastern Asia!!Korea,40761,1844,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_055E,Estimate!!Total!!Asia!!Eastern Asia!!Other Eastern Asia,0,123,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_056E,Estimate!!Total!!Asia!!South Central Asia,23346,1687,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_057E,Estimate!!Total!!Asia!!South Central Asia!!Afghanistan,370,184,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_058E,Estimate!!Total!!Asia!!South Central Asia!!Bangladesh,492,297,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_059E,Estimate!!Total!!Asia!!South Central Asia!!India,17890,1396,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_060E,Estimate!!Total!!Asia!!South Central Asia!!Iran,1634,349,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_061E,Estimate!!Total!!Asia!!South Central Asia!!Kazakhstan,84,73,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_062E,Estimate!!Total!!Asia!!South Central Asia!!Nepal,120,94,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_063E,Estimate!!Total!!Asia!!South Central Asia!!Pakistan,2400,627,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_064E,Estimate!!Total!!Asia!!South Central Asia!!Sri Lanka,131,92,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_065E,Estimate!!Total!!Asia!!South Central Asia!!Uzbekistan,143,88,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_066E,Estimate!!Total!!Asia!!South Central Asia!!Other South Central Asia,82,84,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_067E,Estimate!!Total!!Asia!!South Eastern Asia,16988,1384,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_068E,Estimate!!Total!!Asia!!South Eastern Asia!!Cambodia,68,67,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_069E,Estimate!!Total!!Asia!!South Eastern Asia!!Indonesia,266,171,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_070E,Estimate!!Total!!Asia!!South Eastern Asia!!Laos,17,27,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_071E,Estimate!!Total!!Asia!!South Eastern Asia!!Malaysia,241,112,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_072E,Estimate!!Total!!Asia!!South Eastern Asia!!Burma,350,194,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_073E,Estimate!!Total!!Asia!!South Eastern Asia!!Philippines,14720,1219,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_074E,Estimate!!Total!!Asia!!South Eastern Asia!!Singapore,122,71,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_075E,Estimate!!Total!!Asia!!South Eastern Asia!!Thailand,343,184,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_076E,Estimate!!Total!!Asia!!South Eastern Asia!!Vietnam,850,392,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_077E,Estimate!!Total!!Asia!!South Eastern Asia!!Other South Eastern Asia,11,19,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_078E,Estimate!!Total!!Asia!!Western Asia,13310,1269,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_079E,Estimate!!Total!!Asia!!Western Asia!!Iraq,200,179,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_080E,Estimate!!Total!!Asia!!Western Asia!!Israel,3941,633,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_081E,Estimate!!Total!!Asia!!Western Asia!!Jordan,911,337,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_082E,Estimate!!Total!!Asia!!Western Asia!!Kuwait,221,126,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_083E,Estimate!!Total!!Asia!!Western Asia!!Lebanon,1307,401,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_084E,Estimate!!Total!!Asia!!Western Asia!!Saudi Arabia,115,75,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_085E,Estimate!!Total!!Asia!!Western Asia!!Syria,2074,547,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_086E,Estimate!!Total!!Asia!!Western Asia!!Yemen,57,91,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_087E,Estimate!!Total!!Asia!!Western Asia!!Turkey,3346,551,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_088E,Estimate!!Total!!Asia!!Western Asia!!Armenia,478,249,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_089E,Estimate!!Total!!Asia!!Western Asia!!Other Western Asia,660,238,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_090E,"Estimate!!Total!!Asia!!Asia,n.e.c.",116,91,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_091E,Estimate!!Total!!Africa,6125,799,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_092E,Estimate!!Total!!Africa!!Eastern Africa,580,190,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_093E,Estimate!!Total!!Africa!!Eastern Africa!!Eritrea,0,123,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_094E,Estimate!!Total!!Africa!!Eastern Africa!!Ethiopia,133,93,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_095E,Estimate!!Total!!Africa!!Eastern Africa!!Kenya,168,100,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_096E,Estimate!!Total!!Africa!!Eastern Africa!!Other Eastern Africa,279,127,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
2010,2006-2010,Bergen County,New Jersey,05000US34003,34,003,2006-2010 ACS 5-Year Detailed Tables,American Community Survey,survey estimate,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_097E,Estimate!!Total!!Africa!!Middle Africa,64,75,persons,Foreign-born population excluding population born at sea,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,https://api.census.gov/data/2010/acs/acs5/groups/B05006.html,2006-2010 ACS 5-year period estimate; sample-based. MOE is Census-published margin of error.
